User ID,User Name,Movie ID,Movie Name,Rating,Rating Date,
149,mattjoe,1322,Spice World,2,Aug/09/'00,
8516,tazzy2j,810,Baseketball,5,Sep/02/'00,
581,george_chabot,6086,Horse Soldiers,4,Mar/30/'07,
9826,nick_charles,24,Star Wars Episode I: The Phantom Menace,4,Jun/02/'00,
162,snakeayez,663,Someone Like You,3,May/26/'01,
1397,kar120c,1332,Star Trek,3,Dec/20/'09,
48,grouch,181,Wonder Boys,3,Feb/28/'00,
476,wiseokc,467,Half Baked,3,Mar/12/'01,
575,dragonfire88,3520,Harry Potter and the Half-Blood Prince,4,Jul/15/'09,
5282,jeffcoffy,35,Meet the Parents,2,Oct/09/'00,
5295,jeffdaddy,219,Vanilla Sky,2,Dec/15/'01,
571,shopaholic_man,3996,Skyline,2,May/02/'11,
5265,lskrzyniarz,42,Big Daddy,2,Feb/23/'00,
5295,jeffdaddy,60,Thomas Crown Affair,3,Jan/24/'00,
9664,kerslock,200,Ever After: A Cinderella Story,5,Jul/19/'00,
1735,arbaro,588,Wild Things,2,May/29/'00,
1911,tommy_lop,3972,Simpsons - Season 5,5,Jun/16/'05,
2025,spongebag7,3186,Fat Albert,4,Mar/23/'05,
1150,shelumiel,881,Tao of Steve,5,Apr/17/'01,
134,artbyjude,1587,Hard Boiled,5,Jan/13/'02,
149,mattjoe,1539,Aliens Vs. Predator - Requiem,4,Dec/25/'07,
8042,thornhill,107,Space Cowboys,4,Aug/06/'00,
579,three_ster,3441,Black Dahlia,4,Feb/16/'08,
1294,ronboy,1633,On Golden Pond,5,Jun/08/'00,
2360,kirbylee,3351,Men Who Stare at Goats,4,Mar/23/'10,
3430,alkaiser,8252,Saturday Night Live - Best of Dana Carvey,4,Sep/13/'00,
120,mangiotto,3168,Naked Lunch,5,Nov/29/'00,
5824,kwerley,51,Runaway Bride,4,Mar/13/'00,
1520,weirdo_87,2239,Conversation,5,Jan/27/'06,
1950,matta75,56,Chicken Run,5,Jun/18/'00,
6796,dr_johnson,911,Croupier,4,Jun/07/'01,
44,chrisjarmick,91,Almost Famous,3,Sep/25/'00,
5285,spraybottle,441,Star Trek II: The Wrath of Khan,4,Jan/15/'00,
6604,ecn71270,4974,Hang 'Em High,4,Feb/15/'08,
1562,thewasp,1638,Harry Potter and the Deathly Hallows - Part 2,5,Jul/25/'11,
9677,sugrplm,14,Scary Movie,2,Jul/17/'00,
2934,kmhinman,266,Usual Suspects,5,Jan/24/'00,
579,three_ster,2128,Elizabethtown,5,Oct/17/'05,
2360,kirbylee,1232,Bubba Ho-Tep,5,Jun/01/'04,
5686,beawriter,62,A.I. Artificial Intelligence,1,Jul/06/'01,
4257,mrblonde79,2335,Last Boy Scout,4,Jul/14/'04,
526,popsrocks,9583,Gaither Gospel Series - Kennedy Center Homecoming,4,Jan/25/'07,
1562,thewasp,3577,The Thing,3,Oct/17/'11,
1985,jsommersby,1367,Fear,4,Aug/05/'11,
2943,captainhowdy,158,"Dude, Where's My Car?",1,Dec/17/'00,
9291,nlee31,68,Dinosaur,3,Mar/23/'01,
5563,moonmoods_52,174,Shakespeare in Love,1,Nov/15/'99,
2188,carrathon,4615,Kung Fu Panda,4,Nov/16/'09,
6738,dran,5041,Thumb Wars,4,Jul/20/'04,
472,moneymaker2000,1230,Back to the Future 3,5,Jun/20/'00,
277,pkwbassguy,6164,"Cool, Dry Place",2,Aug/05/'00,
491,monnie1976,1558,Romancing the Stone,5,Dec/05/'07,
2354,mike_bracken,1510,Audition,5,Aug/23/'08,
7006,hornet,431,Star Trek: Nemesis,2,Feb/26/'03,
170,davidmac,1240,Beatles - A Hard Day's Night,4,Oct/25/'02,
397,andaryl,1637,Knocked Up,3,Mar/12/'09,
4483,thed_man,2802,Life or Something Like It,2,Apr/29/'02,
612,talyseon,5469,From Beyond,4,Oct/11/'09,
149,mattjoe,10,X-Men,2,Nov/27/'00,
3328,tjolims,947,Peter Pan,1,Feb/08/'02,
10,phungus,1138,The Butterfly Effect,4,Feb/03/'04,
4575,daddym,21,Cast Away,5,Jun/25/'01,
9211,blindside,790,Event Horizon,5,Jul/31/'01,
6237,jumkim,243,Bug's Life,5,Jan/28/'00,
575,dragonfire88,1343,Casper,4,Nov/04/'04,
5747,mstigerlily,6,Gladiator,5,May/21/'00,
5121,2457,458,Empire Records,5,Feb/08/'00,
108,pffrdfdus7,212,Lord of the Rings: The Return of the King,5,Jan/12/'04,
9422,kuehrig,1229,Scent of a Woman,5,Jan/02/'00,
356,rosier123,2399,My Left Foot,5,Jan/23/'01,
5238,robchip,544,Joy Ride,4,Oct/11/'01,
2066,sixthsense,1163,Bringing Down the House,3,Mar/14/'03,
7788,sugar_seb,5830,Nowhere to Run,4,Dec/06/'03,
8452,rroyblake,91,Almost Famous,3,Sep/26/'00,
9384,emulink,1617,Affliction,4,May/06/'00,
4051,namibia,2436,Boot,5,Aug/09/'00,
23,jiggyjay,424,Silence of the Lambs,4,Dec/07/'09,
3101,toofancy,389,National Lampoon's Christmas Vacation,5,Sep/26/'08,
9250,daguys,232,Bless the Child,2,Jun/11/'01,
2310,moviefan15,1577,Head of State,3,Jul/12/'03,
5821,hamilton62,6411,Return of Martin Guerre,4,Mar/14/'00,
572,chelledun,1615,Alice in Wonderland,2,Mar/10/'10,
3877,cosmogirl,713,Faculty,4,Feb/27/'00,
7271,decayconstant,3310,Godzilla Vs. King Ghidora,2,Sep/02/'01,
497,deniscit,7100,Bruce Springsteen - We Shall Overcome: The Seeger Sessions,5,Apr/29/'06,
589,janesbit1,94,Traffic,4,Jan/02/'01,
1169,halfsweet,1310,Beautiful,2,Oct/10/'00,
365,briankoller,2938,Laura,5,Sep/21/'99,
2358,garethvk,244,Austin Powers in Goldmember,2,Jul/22/'02,
8045,ispeakup,74,Lara Croft: Tomb Raider,1,Aug/24/'01,
5265,lskrzyniarz,346,Rushmore,4,Sep/13/'99,
2354,mike_bracken,1737,Friday the 13th - Part 8: Jason Takes Manhattan,1,Nov/09/'00,
3548,kuuleimomi,732,But I'm a Cheerleader,4,Jun/04/'02,
2463,barnz,255,Wedding Singer,5,Dec/29/'00,
3517,nini23,242,It's a Wonderful Life,5,Dec/20/'01,
7833,sikk_guitarz,133,Legally Blonde,2,Aug/21/'01,
5772,elo3031,18,Perfect Storm,4,Jul/05/'00,
5145,pameladugan,72,Pitch Black,1,Feb/21/'00,
138,scott29,5089,Eddie Murphy - Raw,5,Oct/11/'00,
2807,xxxxer,4259,Godzilla Vs. Hedorah,4,Feb/18/'02,
612,talyseon,5588,Boy Culture,4,Mar/08/'10,
7190,inkkognito,852,Happy Feet,3,Nov/17/'06,
295,ynmaeven,54,End of Days,4,May/06/'00,
2805,mrbrown,1824,Bad Company,2,Jun/22/'02,
575,dragonfire88,5868,Tequila Sunrise,4,Jul/21/'02,
8630,ucturboboii,18,Perfect Storm,3,Oct/09/'00,
3814,thunderkat,1494,Tomcats,2,Aug/24/'01,
573,pantazis5,6643,Grey's Anatomy - Season 1,5,Nov/26/'06,
4710,eirikur9,359,Chicago,3,Jan/27/'03,
2555,bounty628,6660,He Was a Quiet Man,4,May/28/'09,
149,mattjoe,156,Bedazzled,4,Mar/19/'01,
9221,augdawg,3604,Salem's Lot: The Mini-Series,4,Oct/10/'00,
7781,brenhow,4,Blair Witch Project,4,Oct/08/'01,
464,ricardo_ramos,1329,War Zone,1,Jan/08/'09,
189,susidee34,6075,100 Million BC,1,Dec/27/'08,
2286,jackiechad,2134,Smallville - Season 1,4,Dec/08/'07,
2791,spelvini,8339,Devil's Disciple,4,Nov/15/'11,
1183,stryke01,22,Dogma,4,May/28/'00,
8132,sportsweek,541,Cradle Will Rock,4,Jul/11/'00,
34,captaind,145,Family Man,4,Nov/23/'04,
23,jiggyjay,110,Spider-Man,4,Jan/12/'03,
5307,norwallace,5096,Tom Jones,5,Apr/11/'00,
5673,sweetcakes78,11,Austin Powers: The Spy Who Shagged Me,4,Dec/28/'99,
97,stephen_murray,9756,Lost Honor of Katherina Blum,5,Oct/23/'04,
8525,marksam91,5528,Seinfeld - Seasons 1 & 2,3,Aug/14/'12,
1444,alexdg1,2248,Moonraker,2,Oct/02/'06,
3524,head-driller,7118,Monster Man,3,Aug/29/'05,
1013,danielborman,914,Rookie,5,Mar/15/'02,
1365,gwsmith,9,Mission: Impossible II,2,Jul/17/'00,
9991,amiquilena,67,Jurassic Park III,4,Jul/24/'01,
1157,sherrylee,223,Score,4,Jul/22/'01,
2121,lyricalb,63,"Me, Myself & Irene",3,Dec/18/'00,
2905,xiibaro,621,Trainspotting,5,May/27/'01,
396,kristinafh,2490,Some Kind of Wonderful,4,Aug/16/'02,
3545,mtbat,1180,Home Alone 2: Lost in New York,1,Jun/30/'01,
5296,sirensix,204,Road to El Dorado,2,Apr/02/'00,
154,ptiemann,2059,Who Am I?,5,Dec/17/'00,
1438,staceys1,8067,Barney - Barney's Halloween Party,5,Oct/31/'03,
189,susidee34,3498,Saints And Soldiers,5,Aug/05/'08,
4789,unheimlich,5333,Tingler,5,Nov/30/'00,
189,susidee34,8633,Punchline,4,Oct/29/'00,
8352,refined_edge,596,Elizabeth,3,Feb/19/'00,
2662,tkd_grant,1705,Hot Chick,4,Oct/27/'03,
579,three_ster,279,Terminator 3: Rise of the Machines,3,Feb/20/'08,
6035,kimber_333,4413,Goodbye Girl,5,Dec/19/'99,
1463,deadmilkboy,1653,Walking Tall,3,Mar/30/'04,
189,susidee34,472,We Were Soldiers,5,Mar/28/'02,
1425,alena,500,Count of Monte Cristo,4,Jan/27/'02,
8464,margo_lane,42,Big Daddy,3,Dec/20/'99,
1433,seacow,526,Secret Window,3,Nov/22/'04,
365,briankoller,2583,Shine,4,Nov/07/'99,
7892,kat77,1387,VeggieTales - Larryboy & the Rumor Weed,4,Oct/13/'00,
3158,scotte1218,1848,Underworld: Evolution,3,Mar/03/'06,
492,kld718,269,My Big Fat Greek Wedding,2,May/07/'03,
2268,wychic,1992,Talladega Nights: The Ballad of Ricky Bobby,3,Jan/10/'08,
1039,tbrown,1155,Philadelphia,5,May/20/'02,
4817,sslabs,626,Love Actually,5,Nov/15/'03,
2786,rmurray847,2060,Hot Tub Time Machine,3,Apr/14/'10,
356,rosier123,12,Fight Club,5,Oct/25/'03,
408,ssjakira1,9622,Akira Kurosawa's Samurai 7 - Vol. 3: From Farm to Fortress,5,Oct/24/'06,
1293,ar_c,264,Spy Kids,5,Apr/10/'01,
6067,madamecp,3022,Neon Genesis Evangelion - Collection 1: Episodes 1-4,5,Sep/26/'00,
1438,staceys1,5731,Dancing at the Blue Iguana,1,Mar/18/'02,
5718,woodennickel,242,It's a Wonderful Life,5,Feb/14/'00,
15,macresarf1,5894,Gangster No. 1,1,Aug/05/'02,
1562,thewasp,363,The Hulk,5,Jun/22/'03,
23,jiggyjay,4306,"I Love You, Philip Morris",5,Jan/18/'11,
5859,shadowdogh,394,Casablanca,5,May/09/'00,
8819,jennlee.2,1864,8 Heads in a Duffel Bag,3,Jul/17/'00,
2341,videodude,2099,For Your Consideration,3,Feb/26/'07,
7771,eichoro,3666,Ghost in the Shell 2: Innocence,5,Sep/29/'04,
162,snakeayez,877,Changing Lanes,2,Jun/22/'02,
1449,quasar,159,Star Wars Episode III: Revenge of the Sith,3,May/19/'05,
10,phungus,31,Being John Malkovich,4,May/23/'00,
516,rocketgirl,3176,Ghosts of Mississippi,4,Feb/17/'01,
1121,trismegistos,1007,Glengarry Glen Ross,4,Dec/14/'00,
549,bilbopooh,4398,Three Caballeros,3,Jun/24/'08,
3792,shotgun_boom,25,What Lies Beneath,4,Jul/29/'00,
2470,nathantyree,1232,Bubba Ho-Tep,3,Jun/24/'04,
2939,pach1908,449,XXX,1,Aug/11/'02,
5620,heiderj,93,Wild Wild West,3,Jan/05/'00,
23,jiggyjay,197,Clockwork Orange,5,Dec/29/'10,
1520,weirdo_87,1916,On the Waterfront,5,Apr/27/'02,
1962,sparkfan77,401,Insomnia,4,Jul/25/'02,
370,mike.holmes,5411,Youth in Revolt,3,Jan/10/'10,
612,talyseon,301,I Am Legend,4,Mar/19/'08,
9600,irishgurl1979,948,Die Hard 3: Die Hard With a Vengeance,5,Jun/21/'01,
1417,countess_eva,5597,White Countess,5,Jan/12/'07,
4810,rags_attack,670,Anne of Green Gables,5,Mar/26/'01,
138,scott29,1487,Summer Catch,1,Dec/12/'01,
1966,cwilson1,186,Enemy at the Gates,5,Jun/02/'12,
50,factotum,924,Superman Returns,3,Mar/07/'07,
3487,amidknight,211,Clerks,5,Mar/18/'01,
138,scott29,340,"Mystery, Alaska",2,Jun/24/'00,
612,talyseon,293,X2: X-Men United,5,Apr/08/'09,
1825,bbailey182,1545,Coal Miner's Daughter,3,Dec/18/'00,
2982,crandretti,4,Blair Witch Project,1,Dec/18/'99,
1927,tdswift89,47,Charlie's Angels,4,Nov/06/'00,
78,flamepillar,1072,Life of David Gale,4,Feb/24/'03,
1121,trismegistos,8243,Funny Bones,5,Nov/07/'02,
3888,paulinehughes,6226,High Society,5,Feb/16/'01,
5285,spraybottle,3194,Police Academy,4,Dec/03/'00,
565,xenoranger,3813,Barnyard,3,Dec/12/'07,
4327,mickeymoose15,387,One Hour Photo,4,Jul/13/'03,
1587,chad9976,209,Forrest Gump,5,Oct/12/'00,
2492,lukestarkiller,95,Remember the Titans,3,Sep/23/'00,
7851,lonewolf316,561,Dudley Do-Right,4,Feb/08/'01,
447,dantesguide,335,Dumb and Dumber,5,Sep/07/'01,
647,majenta,410,Superstar,3,May/06/'01,
200,pmills1210,965,Fly,5,Oct/30/'03,
2939,pach1908,906,Domestic Disturbance,3,Nov/04/'01,
608,bananaramaanna,1251,Babe,5,Jan/03/'01,
2774,nsign,198,Batman Begins,4,Jul/29/'05,
8522,calmo28,741,Swingers,5,Mar/08/'00,
164,paulsavage,482,Avatar,2,Jan/09/'10,
107,tbthorn,4036,Nightmare City,3,Jun/08/'02,
134,artbyjude,2263,Malice,4,Dec/15/'02,
5342,paper-trail,102,Notting Hill,4,Jun/14/'02,
5452,injektilo,77,Moulin Rouge,5,Jun/03/'01,
48,grouch,2373,Claim,2,Jul/29/'01,
2956,excalibur51,45,World Is Not Enough,4,May/30/'00,
5508,biggs219,205,Starship Troopers,4,Apr/20/'00,
1268,4paws,2144,Songcatcher,5,Jun/03/'04,
719,mfunk75,238,Ring,3,Nov/10/'02,
5282,jeffcoffy,444,X-Files: Fight the Future,3,Jul/25/'99,
88,psychovant,508,League of Extraordinary Gentlemen,1,Jan/05/'04,
5010,immac,856,Seabiscuit,3,Jan/06/'04,
469,jedikermit,2433,The Blind Side,4,Dec/20/'09,
1587,chad9976,1541,2010: The Year We Make Contact,4,Jan/28/'08,
240,blackelve,5567,Birdy,5,Jan/11/'00,
3463,commair03,3016,Dead Silence,1,Mar/21/'07,
612,talyseon,5359,Dr. Seuss' The Lorax,5,Mar/06/'12,
9607,nil293,47,Charlie's Angels,2,May/30/'01,
365,briankoller,9464,Angels with Dirty Faces,5,Feb/19/'00,
4761,scigamer,545,Spirited Away,4,May/11/'03,
579,three_ster,5368,Sex and the City - The Complete Fifth Season,5,May/17/'08,
116,bill_chambers,144,Never Been Kissed,3,Feb/11/'00,
2803,montepenny,167,American Pie 2,2,Aug/14/'01,
5578,xerxes63,51,Runaway Bride,2,Feb/24/'00,
7573,djsplendid,23,"South Park: Bigger, Longer & Uncut",4,Jan/07/'00,
2310,moviefan15,320,Rat Race,3,Aug/04/'03,
582,cntaur5,3404,The House of the Dead,3,Jun/08/'04,
200,pmills1210,6,Gladiator,3,May/29/'00,
509,teamfreak16,979,Caddyshack,5,May/08/'11,
1402,bilavideo,2129,Downfall,4,Dec/15/'05,
1170,anderclayton,254,Thin Red Line,3,Dec/29/'99,
8387,asiabrew,447,Abyss,5,Aug/28/'00,
138,scott29,1932,Hurlyburly,1,Sep/29/'00,
2331,skad13,298,Adventures of Rocky and Bullwinkle,4,Jul/02/'00,
41,drdevience,258,Army of Darkness,5,Nov/03/'02,
1946,pavel21,397,Napoleon Dynamite,4,Dec/22/'04,
2290,frwhiskey,4707,Burnt by the Sun,5,Jun/04/'01,
3351,tigger500,4051,Poetic Justice,4,Aug/23/'03,
148,andrew_hicks,1566,Murder by Death,4,Aug/30/'00,
1413,truckturner,2246,Captain America: The First Avenger,2,Sep/09/'12,
1413,truckturner,3513,He's Just Not That Into You,2,May/23/'10,
22,hist,2598,Andrew Lloyd Webber's The Phantom of the Opera,4,Jan/03/'06,
9570,asokan,337,Ice Age,2,May/01/'02,
122,cripper,1752,Witness,4,Nov/23/'03,
564,cyndia,6644,Blue Collar Comedy Tour: The Movie,4,Jun/28/'04,
670,serc,2439,Sesame Street - Elmo Saves Christmas,3,Jan/21/'00,
1212,gjacks,3105,Mating Habits of the Earthbound Human,2,Mar/23/'01,
1197,zorak163,54,End of Days,3,Dec/21/'99,
2805,mrbrown,728,Pollock,1,Dec/26/'00,
9647,sublime_311,696,Sweet November,4,Mar/05/'01,
2331,skad13,692,O,4,Sep/02/'01,
82,mrsnormanmaine,1119,Primal Fear,3,Apr/20/'01,
2905,xiibaro,1389,Double Take,2,May/20/'01,
3554,sarah13rose,3213,"To Sir, With Love",3,Feb/11/'04,
480,movieman9000,1423,Zodiac,5,Sep/16/'07,
7190,inkkognito,6173,Penn & Teller - Bullshit!: The Complete First Season,5,Apr/16/'04,
521,trailhound,5419,Petrified Forest,5,Mar/18/'08,
5620,heiderj,69,Saving Private Ryan,5,Dec/20/'99,
7307,harveywireman,5009,"Blood In, Blood Out",3,Aug/02/'03,
2903,third_man,2520,"Aguirre, the Wrath of God",5,May/22/'01,
581,george_chabot,1918,Yojimbo,4,Jan/17/'07,
2836,forrest_rice,4232,All Monsters Attack,1,Mar/10/'06,
1393,chiliqueen,941,Secret of NIMH,5,Jan/17/'08,
5285,spraybottle,1651,Cinema Paradiso,4,Sep/28/'00,
670,serc,350,Gone With the Wind,4,Feb/02/'00,
128,lynus,1251,Babe,5,Jan/31/'01,
1193,jiwhite,99,Pok?mon the First Movie: Mewtwo Strikes Back,2,Jan/06/'00,
1386,foshizzlee,489,Saw,4,Sep/25/'10,
894,xyzwyatt,9653,Leslie Sansone - Fat Burner Walk 2,4,Jan/13/'05,
1891,bigjack,449,XXX,3,Aug/08/'02,
1326,jlyons42,845,My Neighbor Totoro,5,Mar/23/'00,
2807,xxxxer,1757,Squid and the Whale,5,Jul/15/'08,
3054,luigib,2913,Drag Me To Hell,3,Jan/19/'10,
1724,redhowell,32,Bicentennial Man,5,Feb/17/'00,
5802,dukesunflow,6,Gladiator,3,Mar/24/'01,
2595,trotterman,4114,Three Burials of Melquiades Estrada,4,Aug/11/'06,
1411,donnamr,7423,Night in Casablanca,3,Aug/20/'05,
4107,liffey,2297,Quiz Show,4,Jan/11/'00,
2482,yyvonne,31,Being John Malkovich,4,Nov/30/'00,
487,carstairs38,2906,Babylon 5 - The Complete First Season,4,May/04/'06,
5593,amym,294,Fifth Element,4,Dec/08/'99,
1442,beckytcy,378,Pretty Woman,2,Dec/22/'03,
134,artbyjude,5825,Body,2,Jul/25/'01,
582,cntaur5,192,Finding Forrester,5,Dec/05/'04,
459,xeno3998,1073,Curse of the Jade Scorpion,5,Feb/22/'02,
1425,alena,1529,American Outlaws,3,Aug/19/'01,
2794,alawston,5543,Pierrot Le Fou,5,May/10/'05,
162,snakeayez,155,Knight's Tale,3,Jun/30/'01,
4309,wbdbaj,95,Remember the Titans,4,Apr/04/'01,
1417,countess_eva,1497,Sphere,5,Jun/07/'08,
2883,afterglow34,103,Memento,5,May/11/'01,
581,george_chabot,3674,Greatest Story Ever Told,4,Apr/30/'03,
1719,annmarieb,182,Down to You,2,Jan/30/'00,
3452,konerkid,3279,"I Love You, Man",5,Mar/21/'09,
2370,keg226,13,Erin Brockovich,5,Mar/13/'01,
1386,foshizzlee,1297,Superbad,4,Sep/21/'10,
4361,jpolhemus,6853,Born Yesterday,5,Aug/10/'12,
200,pmills1210,4245,Bucket of Blood,4,Oct/31/'04,
60,mcmaster,702,Platoon,4,Jun/03/'07,
3457,sandra.ruoff,4871,Geppetto,4,Dec/19/'00,
6710,stloraine,133,Legally Blonde,3,Aug/07/'01,
1436,dbcint,752,Starsky & Hutch,3,Sep/17/'04,
60,mcmaster,4079,Gerry,1,Jun/21/'04,
3054,luigib,669,Spaceballs,5,Apr/26/'00,
1911,tommy_lop,2756,Home Alone 3,5,Jul/16/'00,
88,psychovant,9378,Erotic Ghost,1,Jan/06/'02,
9619,jasonmv1701,31,Being John Malkovich,5,Nov/14/'00,
41,drdevience,1763,Ella Enchanted,5,Apr/09/'04,
8045,ispeakup,9002,Picnic,4,Aug/28/'01,
2993,lorenmgreen,2344,Top Secret!,4,Sep/27/'01,
2939,pach1908,1165,Shanghai Knights,3,Feb/08/'03,
4488,kidnykid,5326,Getaway,1,Dec/21/'99,
5319,mk2k,4762,Stranger Than Fiction,2,Jul/09/'00,
2908,jsgoddess,4614,Room with a View,5,May/15/'00,
5455,teach2755,1684,Harvey,5,Jun/09/'00,
2606,quidrock,1271,About Schmidt,5,Jan/28/'04,
2268,wychic,1278,Ghost Rider,3,Dec/01/'07,
7318,luvmymlrse,250,Jeepers Creepers,3,Nov/03/'02,
38,yogore,453,Die Another Day,3,Jun/27/'03,
7851,lonewolf316,183,Princess Mononoke,3,Apr/25/'03,
1402,bilavideo,1695,Firewall,2,Mar/28/'06,
575,dragonfire88,256,Twister,4,Aug/26/'09,
587,susangranger,83,Three Kings,4,Sep/25/'99,
3227,mawsqaw,289,Legend of Bagger Vance,3,Nov/17/'00,
97,stephen_murray,9788,Le Cercle Rouge,5,Oct/31/'03,
575,dragonfire88,8682,Galaxy of Terror,4,Oct/01/'10,
2786,rmurray847,2211,Auto Focus,4,Jul/23/'09,
164,paulsavage,3876,Capturing the Friedmans,2,Apr/07/'06,
5626,kamikazemike,657,I Dreamed of Africa,1,May/06/'00,
2341,videodude,8657,Munich,5,Dec/16/'07,
277,pkwbassguy,8038,Fame,4,Jun/09/'00,
2898,mariahhla,89,Bowfinger,5,Jan/20/'00,
9224,chompish,979,Caddyshack,5,Jul/14/'01,
2852,movie_critic,227,The Matrix: Reloaded,5,May/15/'03,
1037,nwinston,1303,Howl's Moving Castle,4,Aug/06/'05,
166,desslok,5934,Doctor Who - The Keeper of Traken,2,Apr/03/'08,
162,snakeayez,326,From Hell,3,Nov/07/'01,
4049,kinganamort,174,Shakespeare in Love,5,Feb/24/'00,
370,mike.holmes,3991,The Invention of Lying,4,Oct/02/'09,
2320,baileym1,528,Crash,5,Jun/27/'05,
48,grouch,456,Fantasia 2000,5,Dec/17/'00,
339,trouto,676,Riding in Cars With Boys,5,Nov/29/'01,
4488,kidnykid,3089,Silent Running,2,Nov/19/'02,
7716,jeri_coleman,276,Tae Bo - Basic,2,Oct/08/'00,
3593,pamplemousse,40,Titanic,5,Jan/03/'04,
19,aliventiasylum,5902,Star Trek: The Next Generation - Episode 26,3,Jul/27/'02,
4081,skipcar,6800,"Wiggles, The: Yule Be Wiggling",5,Jan/12/'03,
397,andaryl,4422,Reader,3,Dec/29/'08,
745,solleks,6,Gladiator,5,Jul/15/'00,
10,phungus,2618,Lakeview Terrace,2,Mar/03/'09,
148,andrew_hicks,16,Patriot,3,Jun/28/'00,
4488,kidnykid,2226,Time After Time,5,Nov/04/'02,
8045,ispeakup,223,Score,3,Aug/24/'01,
1936,brendan2,2518,Nightmare on Elm Street 4 - The Dream Master,4,May/08/'09,
607,zenda,798,John Carpenter's Ghosts of Mars,1,Aug/27/'01,
44,chrisjarmick,3213,"To Sir, With Love",4,Feb/07/'12,
4428,ram_cv,2617,Man of the Year,5,Apr/27/'07,
579,three_ster,1142,In Good Company,4,Jun/27/'05,
2926,charlie2000,3306,Love and Death on Long Island,3,Mar/15/'01,
549,bilbopooh,1832,Benny & Joon,5,Aug/02/'11,
5388,wisper-loudly,35,Meet the Parents,3,Jul/12/'01,
6549,derek_g,248,Fahrenheit 9/11,1,Jul/05/'04,
549,bilbopooh,910,Thirteen,2,Apr/28/'04,
587,susangranger,206,Blow,4,Mar/28/'01,
77,hawgwyld,1752,Witness,5,Feb/07/'08,
9675,victory.,281,Aliens,5,Jun/25/'00,
5578,xerxes63,23,"South Park: Bigger, Longer & Uncut",4,Mar/02/'00,
4134,tee_na,54,End of Days,3,Nov/29/'99,
200,pmills1210,8356,Bon Voyage,4,Jun/16/'04,
1426,elvisdo,8394,Transformers - Vol. 7: The Return of Optimus Prime,3,Feb/07/'07,
1900,williamjones,1793,Zero Effect,3,Sep/24/'00,
134,artbyjude,5157,Chinese Ghost Story,4,Nov/22/'01,
160,sleestakk,220,Jaws,5,Jul/15/'00,
636,mind-full,7940,Will Vinton's Claymation Christmas Celebration,5,Dec/26/'02,
4848,andybell,4,Blair Witch Project,2,Mar/25/'01,
6,vemartin,2609,Sicko,4,Jul/04/'10,
4467,pianomam,6647,Make Mine Music,4,Sep/12/'00,
1495,kirsib,76,Coyote Ugly,3,Mar/24/'07,
4612,mfd83,408,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,5,Oct/11/'02,
401,lambchops,1247,High Tension,4,Jun/13/'05,
2786,rmurray847,1337,M,5,Jan/16/'12,
549,bilbopooh,3802,Adventures of Milo and Otis,4,Feb/02/'01,
2362,baronsamedi3,723,Unforgiven,4,Oct/21/'07,
897,acdc711,345,Message in a Bottle,4,Jan/25/'00,
22,hist,4304,Star Trek: Deep Space Nine - Ep. 1 & 2,4,Apr/24/'04,
2803,montepenny,267,Best in Show,3,Oct/18/'00,
30,krial,1553,Gun Shy,2,May/30/'01,
1036,nobody_knows,606,Simple Plan,4,Nov/17/'00,
8143,irenev,2945,Scooby-Doo and the Witch's Ghost,4,Jun/26/'00,
8256,billservo,4532,Alien Legacy,3,Mar/23/'00,
4239,edmaidel,2984,Vera Drake,5,Jun/29/'05,
8757,vandalz,95,Remember the Titans,5,Mar/31/'01,
408,ssjakira1,1767,Bicycle Thief,5,Jan/31/'06,
1426,elvisdo,1780,Batman: The Movie,3,May/01/'07,
2262,kairosdreaming,545,Spirited Away,5,Mar/27/'11,
403,chad8246,3355,Hot Shots!,4,Jun/28/'03,
2818,zombi69,4330,Living Dead at the Manchester Morgue,4,Oct/30/'00,
1444,alexdg1,3833,Star Trek - Episode 7,4,Aug/17/'10,
1843,jenn2kids,9,Mission: Impossible II,4,May/28/'00,
2807,xxxxer,8936,Illustrated Man,2,May/18/'12,
3,jordango,2852,What's Cooking?,5,Dec/11/'00,
5821,hamilton62,330,Straight Story,4,Jun/19/'00,
8865,kpetzold,191,As Good as It Gets,5,Aug/21/'00,
7100,paule23,2040,Frighteners,5,Jun/21/'01,
5987,cusnwalter,56,Chicken Run,5,Jul/06/'00,
4822,juicejw,12,Fight Club,5,Jan/06/'00,
5596,durango,13,Erin Brockovich,2,Apr/27/'00,
1953,jumperless,857,Glass House,2,Sep/10/'02,
915,mmcphee,3866,Alvin and the Chipmunks: The Squeakuel,2,Feb/26/'10,
4592,greyling,1505,9 to 5,4,Feb/06/'04,
1419,jeremy1456,3033,Leprechaun,4,May/17/'01,
1082,coldsteel7,4246,Easy A,4,Apr/22/'11,
5638,heinzman,20,Galaxy Quest,5,Feb/11/'00,
1549,heidifromoz,290,Billy Elliot,4,Nov/25/'03,
1742,destinys-child,504,Way of the Gun,4,Dec/05/'00,
5595,mokeygal,182,Down to You,5,Feb/08/'00,
1429,befus,1989,Elizabeth: The Golden Age,4,Jan/09/'10,
582,cntaur5,4551,Zoom,4,Feb/26/'07,
1426,elvisdo,1313,Descent,4,Jan/06/'07,
1433,seacow,1212,Jackie Brown,5,Feb/17/'00,
2852,movie_critic,5102,Femme Fatale,4,Nov/09/'02,
