537,390,4
2286,2537,2
205,8107,1
5445,292,4
2801,698,2
565,3290,4
45,129,4
1586,8768,1
8465,16,4
1562,2199,4
4543,1420,3
1386,1615,2
1397,3889,2
166,5863,5
873,161,4
752,294,1
2345,1049,3
608,4523,5
200,4241,5
2087,15,4
365,60,4
2971,9921,5
7174,20,1
8270,1413,2
1586,3014,5
2360,7584,4
77,1266,5
2541,2656,5
134,2251,4
143,2009,5
100,292,1
456,17,5
597,1239,4
1923,440,5
614,1919,4
377,5410,5
577,6666,3
4342,1113,5
509,1436,5
8613,30,5
19,3210,5
166,5163,2
469,4607,4
4355,9094,4
118,8745,4
2302,1829,2
4543,1085,4
482,1775,5
1834,1829,5
4327,293,4
1961,465,4
2939,4037,1
365,4367,5
25,3091,3
75,33,1
2256,28,1
4,2852,5
874,3468,3
1418,8457,1
189,5924,4
4531,622,4
565,7873,4
1433,1896,5
10,1025,3
7242,145,4
238,557,2
365,5756,4
108,180,5
2092,81,4
3427,1327,3
365,1721,4
97,9338,3
200,777,3
8389,66,5
2315,1705,2
2972,3670,5
4488,4052,1
2709,342,5
2801,5278,5
2351,6041,5
4266,1216,4
2939,998,4
3291,50,5
9558,630,4
2362,907,4
5641,1397,5
393,208,5
575,2123,4
19,246,4
579,328,1
571,7893,2
487,1242,2
487,1948,4
166,8674,4
6031,18,4
1082,8577,3
116,1150,1
3276,178,4
1549,2347,5
6987,2272,3
365,5617,4
4544,402,5
5276,40,5
2798,58,4
9232,370,5
295,190,4
7052,210,4
4853,350,2
5272,568,2
3178,642,5
10,3495,2
2782,2600,1
9589,5024,4
9134,459,5
549,452,5
5620,154,5
482,2913,4
1654,218,4
1946,1267,3
162,1968,4
375,5552,4
41,179,5
2493,2317,4
1611,3797,1
575,835,4
6790,10,4
8630,368,4
533,1730,4
34,9020,5
7782,628,2
9474,3,5
3119,1200,5
5561,163,5
3065,3834,5
3054,4329,4
7318,420,5
3454,1992,3
633,15,4
2291,1638,5
2259,7114,2
2906,487,2
5583,23,5
1318,51,5
8491,207,1
1683,1086,5
2351,6224,4
5588,5674,4
1039,9928,5
7592,48,4
1433,269,3
8009,1229,5
8678,956,4
5010,1518,5
487,121,5
4311,792,5
587,4296,4
4813,267,4
2796,2583,5
4782,1407,4
4488,296,3
194,850,4
329,2764,4
187,6109,2
1413,250,3
78,365,5
2805,436,4
2807,9388,2
8052,1538,5
5300,6,2
4626,163,5
2331,2874,5
8865,710,2
2897,253,5
5254,304,4
587,517,4
9589,196,3
2354,2518,2
7788,139,5
2270,6399,4
5427,31,4
9163,839,5
549,3020,4
2795,5362,4
493,5391,4
8465,64,5
2955,1055,2
487,8724,4
2906,409,3
3121,1108,4
2957,868,5
2789,131,4
5265,1829,3
3218,2593,4
579,3844,5
9589,1853,3
554,1460,5
1413,2047,3
3865,3546,5
4859,177,1
3427,386,5
2331,355,1
487,1561,3
7994,36,5
579,380,5
2807,814,5
1643,137,4
1677,45,4
976,158,2
2905,1382,5
7513,6759,2
3025,2936,4
571,2407,4
97,992,3
2807,5153,3
166,8891,2
2331,400,3
4703,400,3
502,342,4
654,1636,5
397,1825,5
5942,41,1
1058,222,3
548,213,5
2148,903,4
719,2052,4
2791,7599,5
1587,1201,4
2807,6009,4
5319,174,5
2667,760,1
2358,1585,2
577,4002,4
1694,5755,1
4630,178,5
1444,189,5
3548,118,5
82,857,3
1431,3492,2
287,4,5
1444,2084,1
6351,546,3
2056,113,3
8758,149,3
980,437,5
1241,77,1
7610,1253,4
2360,6407,5
579,527,5
582,802,4
4267,880,4
365,2761,4
5862,128,4
2331,996,3
4136,273,4
612,2889,4
521,1420,3
116,188,4
3158,1662,5
1578,591,5
501,520,5
53,5521,4
393,1182,4
469,4316,3
16,369,5
2351,2812,5
2667,71,2
2270,3001,5
4238,5464,2
6348,812,5
2690,8017,2
1321,112,1
2148,542,5
88,3120,5
13,863,2
2,54,3
9833,182,3
10,536,3
791,8139,5
6,48,4
5319,351,5
2310,7020,3
581,1059,5
7318,894,3
5054,4,4
5802,6412,2
2608,424,5
2463,700,4
408,1676,4
97,984,4
5637,91,5
3173,981,5
1082,7355,4
393,853,5
142,1093,5
8884,42,2
1402,2331,4
2331,1240,5
3965,116,3
397,5951,4
1,2604,4
1992,5478,5
1911,110,3
3409,11,5
108,1385,3
719,2796,4
48,2702,5
4835,21,3
2833,415,5
3077,424,5
2879,129,3
2787,145,3
6790,294,5
505,8865,5
365,2089,4
1586,384,5
7450,1114,4
2982,128,1
492,1056,3
587,4963,3
9890,3165,5
2362,1103,5
566,13,5
44,1786,3
9384,6552,4
9560,558,5
600,1135,4
23,1408,5
9844,873,4
2344,69,5
2805,867,2
6575,4260,2
4309,500,5
1520,1601,3
2825,1972,2
5562,31,4
5297,3376,4
1002,411,4
565,2971,5
3427,1360,3
1900,4226,4
19,5935,2
5059,7,5
200,2433,5
189,8635,1
2883,18,3
1433,5300,1
34,545,5
164,5549,4
96,2295,2
2331,6817,2
6250,205,5
614,563,2
612,738,5
9826,2226,5
2491,119,2
2541,1209,5
166,1737,2
5319,1022,5
342,2801,5
9395,189,5
2796,400,5
134,90,4
3865,427,4
5120,299,5
4830,176,2
9384,1187,3
10,144,4
148,39,3
2905,1081,5
793,251,1
138,525,1
3416,6869,3
521,7095,4
2358,681,3
41,9103,3
7169,383,5
2354,2622,4
10,599,5
2791,8169,5
2905,37,5
9002,16,5
8630,119,3
2939,1197,4
10,8529,3
155,3172,4
1139,494,4
8168,246,4
45,173,5
2259,1484,5
9027,418,2
589,619,2
181,5311,2
2794,1920,5
614,48,3
612,4046,1
8,246,4
4067,264,3
2560,564,5
505,548,3
2171,657,5
154,1,5
295,89,4
542,687,4
5972,651,1
6624,82,5
4822,1188,3
6097,8690,5
4488,1882,2
2956,262,1
9826,8188,5
2087,1063,4
1433,5549,4
654,2939,4
2939,453,3
612,5926,5
7052,330,4
409,4445,5
5440,65,3
491,7137,4
579,2139,1
1442,30,5
44,1059,5
4355,4168,4
5282,349,4
1936,894,3
1900,1894,3
2738,330,1
5710,65,3
2331,864,2
9589,6778,3
2425,924,3
1698,758,5
1449,7997,5
1912,6624,5
487,6392,4
9403,3733,4
4303,1899,1
448,1328,5
587,344,2
1267,1892,5
201,197,4
8614,2733,2
272,221,5
2341,2712,2
5686,16,5
549,2668,5
1936,3175,4
97,9911,3
495,1231,5
128,269,4
8797,77,4
9937,9181,1
5313,282,2
980,749,1
7807,304,5
863,2424,5
1426,439,1
44,958,1
1041,1367,3
1172,92,4
7851,1417,4
6,2613,3
8361,604,5
2807,2221,2
1911,2050,3
7223,270,5
44,5955,5
7087,349,5
44,8980,5
1387,161,4
5563,406,5
638,50,4
1427,7299,1
8216,71,4
8522,501,2
2345,3314,3
9589,401,4
575,939,4
3046,2219,3
2187,1421,5
571,3236,1
2654,884,5
6670,106,3
78,1773,4
7063,4624,5
487,1318,2
44,1907,4
2331,833,5
7321,172,1
459,41,2
451,396,5
1665,712,2
2541,2447,5
654,822,3
2165,5,5
4678,1913,4
577,5261,3
1463,2040,5
2336,27,5
581,5058,1
5703,87,4
6015,848,5
8111,72,4
2360,2897,1
6520,1112,1
554,994,5
189,2139,1
381,10,4
2344,597,4
4849,559,4
577,3103,4
940,816,4
82,1135,5
3351,1000,4
96,110,4
56,1154,5
81,889,3
2634,870,3
554,1013,5
2939,769,4
8041,6230,5
762,81,5
3454,1923,5
1082,5315,4
980,470,3
1950,164,5
575,8404,3
459,288,3
3236,2008,4
2936,10,4
4309,100,5
162,232,1
2310,339,4
2310,6180,2
370,4240,4
8042,323,1
897,1444,4
5716,5,5
527,155,3
3565,164,3
1884,1257,3
5814,18,3
329,72,3
1549,2574,5
1104,350,5
8140,2532,5
5564,22,4
3001,1353,5
44,9178,5
200,688,1
4829,90,1
3198,948,5
2934,1147,3
2964,324,4
2470,3225,5
6,4191,5
3579,922,3
2351,4225,4
23,216,5
564,3572,3
1912,2556,5
3189,293,4
679,269,4
670,7746,4
577,4577,3
2349,2205,5
572,852,2
3454,556,3
556,847,4
3018,1728,2
11,5179,4
166,8765,4
7555,366,3
612,109,5
2805,218,3
2470,6524,4
9722,884,5
2351,5991,4
1829,2418,4
3496,352,5
2602,2822,5
565,756,5
48,26,3
3319,336,5
4606,4636,5
77,8456,1
15,173,5
1105,20,5
5588,540,3
5594,23,4
1920,201,5
2801,31,4
148,53,1
82,493,4
1453,826,5
48,43,2
575,3238,5
4,1696,5
1502,941,5
1124,8180,5
9224,417,5
4215,842,4
535,8647,4
2358,61,4
5319,224,3
5452,237,4
3427,8029,4
4327,285,4
1973,2355,4
8188,155,5
1840,2162,2
10,1196,5
2354,1108,5
2825,2092,4
42,301,5
6988,1661,5
379,231,1
564,643,1
6576,167,4
2787,1662,2
205,8093,5
2470,4339,5
4106,274,4
187,147,4
4514,647,5
370,3067,4
549,687,5
1587,1688,4
48,178,1
328,18,5
4603,4730,2
3151,884,5
430,1254,2
4570,384,5
2354,2886,4
7053,4538,5
9285,337,5
7318,126,1
709,452,5
2667,43,4
191,2796,3
5239,437,5
4049,255,5
2936,1275,4
542,3740,2
659,34,5
3392,2151,4
2400,3560,4
5549,253,4
97,343,3
516,3566,3
654,5562,3
2255,15,4
4206,2216,2
9217,1709,1
521,3206,3
1606,345,5
4389,6919,3
2328,2125,5
1402,703,4
4570,931,1
8359,1046,5
7493,325,5
5277,1467,2
205,615,1
993,7399,4
370,3997,5
238,749,4
4788,5,3
6604,438,4
9659,9,4
505,155,1
579,2237,4
1172,214,4
1668,10,5
3920,314,4
8847,6557,4
526,2433,4
9386,266,2
1946,3436,4
5504,294,5
9660,3,5
365,3438,3
6162,136,4
1444,20,4
10,5218,1
2861,1735,1
2268,178,4
2463,106,4
7679,2337,1
8532,6039,5
8056,254,1
8274,57,2
1950,962,1
2794,520,5
5611,38,4
396,2758,4
1419,1210,2
8500,16,5
396,2757,1
2787,37,3
6784,17,1
6478,2335,5
5674,437,5
2812,8097,3
138,56,4
8115,21,5
23,9043,5
3029,1676,4
44,9211,5
45,259,5
5561,4699,4
8387,8,5
1587,6,4
575,2415,3
82,85,4
1402,3903,5
2951,8,5
9888,4,3
4594,453,4
582,2237,3
2351,2334,4
5682,127,5
19,1731,5
162,62,3
575,2834,4
650,6808,3
8779,13,5
8140,3712,5
2738,3502,4
863,5606,2
638,3671,5
9826,1283,5
4000,97,3
1442,1120,4
8279,2,4
7813,238,2
200,115,3
9320,22,5
1449,3243,4
1587,1223,3
4594,1672,5
1946,1338,3
2071,80,5
48,10,4
3163,700,2
5072,143,4
2784,2793,4
482,4331,3
396,4442,4
2290,452,5
1402,1200,5
34,3851,4
200,1435,4
8041,644,5
1586,1690,5
549,2845,3
2801,4723,2
34,5974,4
6007,621,4
936,474,5
4343,525,1
2360,3758,5
6710,237,4
2818,7630,4
550,8605,1
205,8752,4
734,1326,5
581,464,1
3339,1395,4
7952,583,4
164,4157,5
9030,1095,5
1690,216,5
2268,4948,4
714,1953,4
370,1033,5
167,385,5
5295,31,4
2728,1,5
4245,14,2
1237,4177,4
9824,271,2
194,4116,2
2286,883,4
205,3138,4
548,2584,2
81,2286,5
198,5099,2
138,453,1
2852,1790,3
1848,1,4
2766,2317,4
740,91,4
607,26,4
4822,252,2
3515,187,1
1076,49,2
6189,4677,5
162,4,5
612,3841,4
78,1388,2
1433,1680,1
2259,1425,4
5282,9,4
8043,844,5
4810,6,5
2860,4524,4
7607,2,5
3025,169,4
735,44,2
138,267,4
612,246,5
581,2215,3
269,1483,4
370,1199,3
7894,1014,4
5637,56,5
4531,1167,4
138,57,3
5376,218,3
122,1685,4
2792,541,1
2291,1407,4
894,7368,1
3426,5243,5
8605,3551,5
2270,8306,4
5234,299,5
8052,790,2
9386,371,1
1562,4033,5
8452,44,4
138,1439,4
527,1874,2
1608,7666,3
772,2668,5
570,7891,4
2354,967,2
3,554,4
9384,97,3
791,68,5
587,4970,1
4309,13,4
23,2482,4
1172,55,4
5833,4676,3
3230,5,4
1949,1008,4
2384,3097,4
9589,1963,3
2796,8552,4
205,5401,3
8044,1817,5
5549,674,5
8452,150,3
1463,687,5
1502,194,5
1911,531,5
3201,402,4
397,5070,4
200,527,5
4631,250,4
8407,123,3
107,587,5
663,3474,4
1433,817,3
1427,3577,2
408,316,4
691,236,5
138,650,1
569,1194,4
393,510,5
9131,13,5
2380,1638,5
587,4004,1
205,9722,4
4325,4079,4
380,6242,3
48,117,2
3417,4385,5
897,49,4
8140,2191,5
7434,8212,3
4488,3646,3
187,266,5
1017,1999,4
9027,3370,2
4309,697,4
1647,356,3
571,316,5
1413,2119,2
164,2215,2
2796,7634,1
34,150,4
603,2797,3
7952,849,4
4428,363,2
5295,370,2
2360,3139,4
6576,3838,4
612,1613,5
1071,1334,1
3496,1024,4
863,559,4
4543,900,3
97,2053,1
5276,44,2
44,2360,4
107,8223,4
2805,27,5
4343,643,3
577,7846,3
2138,1155,5
6484,819,2
1431,7712,3
1082,8585,3
614,2031,4
5552,105,3
2787,2322,2
2930,3600,5
1959,2420,1
6203,1,2
2358,301,3
1417,648,3
23,1332,5
1433,1399,2
587,119,2
577,3546,3
2187,102,4
5480,1836,3
2791,6739,5
6216,69,5
148,251,2
2200,291,4
2906,64,5
166,2069,4
7589,7,5
575,20,5
579,1200,3
3027,523,2
1911,316,3
1428,1712,5
3,8599,4
2351,8220,4
4542,1550,5
1015,3123,5
2268,1450,4
4526,4209,4
2358,198,5
7100,227,5
3823,63,5
194,680,5
2939,2695,3
1631,491,4
717,2895,5
974,2592,5
549,4564,5
6710,39,4
550,6674,2
1433,2188,5
621,3090,4
365,9498,4
2518,21,5
670,420,3
4428,898,3
3463,2404,3
2786,2975,2
664,1159,5
1054,34,2
1502,667,3
5319,549,4
97,4323,4
1429,626,2
2175,440,4
6624,150,5
1664,591,5
1390,3522,5
980,1075,4
554,2121,2
397,1504,3
4919,8,5
15,31,5
1402,3101,5
505,448,3
1562,6086,4
612,1313,4
582,235,4
1586,12,5
629,2291,1
3394,2430,5
5621,758,5
6162,625,4
1426,1462,4
7477,374,2
1826,10,5
365,3140,4
128,9868,1
393,6,4
2376,121,5
1909,1625,5
15,2234,4
1746,490,2
1113,1450,4
469,8792,4
587,283,3
3285,135,3
7181,161,5
1562,1562,5
575,4312,4
7465,374,1
7583,1075,5
97,9253,3
2794,674,5
993,36,4
9109,1570,4
8157,430,5
5637,100,5
1425,163,4
1425,2164,4
492,1772,4
44,285,5
579,2430,1
3517,46,2
5417,67,3
549,62,4
6264,6272,5
1911,6307,5
1426,4217,1
3427,992,2
3051,3795,1
549,4788,4
89,4410,2
2345,4022,4
2657,6144,5
2978,107,1
1962,12,5
1904,7335,2
8118,948,5
8042,86,3
3315,3583,1
8492,3595,4
2738,526,1
1594,122,2
874,903,4
268,1424,5
29,3856,5
3430,3853,1
1437,348,4
81,101,4
408,1303,4
587,71,3
60,482,4
581,8731,3
4309,688,4
2798,790,4
575,4375,4
8280,42,5
527,1723,4
8675,715,3
1010,2960,4
1954,2068,4
579,956,4
6579,244,5
19,277,5
614,6688,5
2904,6,4
149,188,3
4450,946,5
3430,20,4
3919,5535,5
650,1854,4
3,2391,3
57,8400,3
5535,827,5
2905,4514,2
148,372,3
7827,427,2
1985,6138,2
2383,3577,3
8907,282,5
23,2256,4
4628,4538,4
1425,435,3
546,3584,4
5265,114,1
1923,9590,4
6297,224,5
2291,1431,4
7448,255,4
1946,1321,4
5290,999,4
8317,104,5
487,7149,5
8117,3327,5
370,3509,3
2362,1112,5
82,3100,4
571,1695,4
88,448,3
487,80,4
134,5722,5
6237,27,4
403,9640,1
3013,12,5
542,1820,5
8632,37,1
1481,933,4
23,583,5
149,1322,2
8516,810,5
581,6086,4
9826,24,4
162,663,3
1397,1332,3
48,181,3
476,467,3
575,3520,4
5282,35,2
5295,219,2
571,3996,2
5265,42,2
5295,60,3
9664,200,5
1735,588,2
1911,3972,5
2025,3186,4
1150,881,5
134,1587,5
149,1539,4
8042,107,4
579,3441,4
1294,1633,5
2360,3351,4
3430,8252,4
120,3168,5
5824,51,4
1520,2239,5
1950,56,5
6796,911,4
44,91,3
5285,441,4
6604,4974,4
1562,1638,5
9677,14,2
2934,266,5
579,2128,5
2360,1232,5
5686,62,1
4257,2335,4
526,9583,4
1562,3577,3
1985,1367,4
2943,158,1
9291,68,3
5563,174,1
2188,4615,4
6738,5041,4
472,1230,5
277,6164,2
491,1558,5
2354,1510,5
7006,431,2
170,1240,4
397,1637,3
4483,2802,2
612,5469,4
149,10,2
3328,947,1
10,1138,4
4575,21,5
9211,790,5
6237,243,5
575,1343,4
5747,6,5
5121,458,5
108,212,5
9422,1229,5
356,2399,5
5238,544,4
2066,1163,3
7788,5830,4
8452,91,3
9384,1617,4
4051,2436,5
23,424,4
3101,389,5
9250,232,2
2310,1577,3
5821,6411,4
572,1615,2
3877,713,4
7271,3310,2
497,7100,5
589,94,4
1169,1310,2
365,2938,5
2358,244,2
8045,74,1
5265,346,4
2354,1737,1
3548,732,4
2463,255,5
3517,242,5
7833,133,2
5772,18,4
5145,72,1
138,5089,5
2807,4259,4
612,5588,4
7190,852,3
295,54,4
2805,1824,2
575,5868,4
8630,18,3
3814,1494,2
573,6643,5
4710,359,3
2555,6660,4
149,156,4
9221,3604,4
7781,4,4
464,1329,1
189,6075,1
2286,2134,4
2791,8339,4
1183,22,4
8132,541,4
34,145,4
23,110,4
5307,5096,5
5673,11,4
97,9756,5
8525,5528,3
1444,2248,2
3524,7118,3
1013,914,5
1365,9,2
9991,67,4
1157,223,4
2121,63,3
2905,621,5
396,2490,4
3545,1180,1
5296,204,2
154,2059,5
1438,8067,5
189,3498,5
4789,5333,5
189,8633,4
8352,596,3
2662,1705,4
579,279,3
6035,4413,5
1463,1653,3
189,472,5
1425,500,4
8464,42,3
1433,526,3
365,2583,4
7892,1387,4
3158,1848,3
492,269,2
2268,1992,3
1039,1155,5
4817,626,5
2786,2060,3
356,12,5
408,9622,5
1293,264,5
6067,3022,5
1438,5731,1
5718,242,5
15,5894,1
1562,363,5
23,4306,5
5859,394,5
8819,1864,3
2341,2099,3
7771,3666,5
162,877,2
1449,159,3
10,31,4
516,3176,4
1121,1007,4
549,4398,3
3792,25,4
2470,1232,3
2939,449,1
5620,93,3
23,197,5
1520,1916,5
1962,401,4
370,5411,3
612,301,4
9600,948,5
1417,5597,5
4810,670,5
138,1487,1
1966,186,5
50,924,3
3487,211,5
138,340,2
612,293,5
1825,1545,3
2982,4,1
1927,47,4
78,1072,4
1121,8243,5
3888,6226,5
5285,3194,4
565,3813,3
4327,387,4
1587,209,5
2492,95,3
7851,561,4
447,335,5
647,410,3
200,965,5
2939,906,3
608,1251,5
2774,198,4
8522,741,5
164,482,2
107,4036,3
134,2263,4
5342,102,4
5452,77,5
48,2373,2
2956,45,4
5508,205,4
1268,2144,5
719,238,3
5282,444,3
88,508,1
5010,856,3
469,2433,4
1587,1541,4
240,5567,5
3463,3016,1
612,5359,5
9607,47,2
365,9464,5
4761,545,4
579,5368,5
116,144,3
2803,167,2
5578,51,2
7573,23,4
2310,320,3
582,3404,3
200,6,3
509,979,5
1402,2129,4
1170,254,3
8387,447,5
138,1932,1
2331,298,4
41,258,5
1946,397,4
2290,4707,5
3351,4051,4
148,1566,4
1413,2246,2
1413,3513,2
22,2598,4
9570,337,2
122,1752,4
564,6644,4
670,2439,3
1212,3105,2
1197,54,3
2805,728,1
9647,696,4
2331,692,4
82,1119,3
2905,1389,2
3554,3213,3
480,1423,5
7190,6173,5
521,5419,5
5620,69,5
7307,5009,3
2903,2520,5
581,1918,4
2836,4232,1
1393,941,5
5285,1651,4
670,350,4
128,1251,5
1193,99,2
1386,489,4
894,9653,4
1891,449,3
1326,845,5
2807,1757,5
3054,2913,3
1724,32,5
5802,6,3
2595,4114,4
1411,7423,3
4107,2297,4
2482,31,4
487,2906,4
5593,294,4
1442,378,2
134,5825,2
582,192,5
459,1073,5
1425,1529,3
2794,5543,5
162,155,3
4309,95,4
1417,1497,5
2883,103,5
581,3674,4
1719,182,2
3452,3279,5
2370,13,5
1386,1297,4
4361,6853,5
200,4245,4
60,702,4
3457,4871,4
6710,133,3
1436,752,3
60,4079,1
3054,669,5
1911,2756,5
88,9378,1
9619,31,5
41,1763,5
8045,9002,4
2993,2344,4
2939,1165,3
4488,5326,1
5319,4762,2
2908,4614,5
5455,1684,5
2606,1271,5
2268,1278,3
7318,250,3
38,453,3
7851,183,3
1402,1695,2
575,256,4
587,83,4
3227,289,3
97,9788,5
575,8682,4
2786,2211,4
164,3876,2
5626,657,1
2341,8657,5
277,8038,4
2898,89,5
9224,979,5
2852,227,5
1037,1303,4
166,5934,2
162,326,3
4049,174,5
370,3991,4
2320,528,5
48,456,5
339,676,5
4488,3089,2
7716,276,2
3593,40,5
19,5902,3
4081,6800,5
397,4422,3
745,6,5
10,2618,2
148,16,3
4488,2226,5
8045,223,3
1936,2518,4
607,798,1
44,3213,4
4428,2617,5
579,1142,4
2926,3306,3
549,1832,5
5388,35,3
6549,248,1
549,910,2
587,206,4
77,1752,5
9675,281,5
5578,23,4
4134,54,3
200,8356,4
1426,8394,3
1900,1793,3
134,5157,4
160,220,5
636,7940,5
4848,4,2
6,2609,4
4467,6647,4
1495,76,3
4612,408,5
401,1247,4
2786,1337,5
549,3802,4
2362,723,4
897,345,4
22,4304,4
2803,267,3
30,1553,2
1036,606,4
8143,2945,4
8256,4532,3
4239,2984,5
8757,95,5
408,1767,5
1426,1780,3
2262,545,5
403,3355,4
2818,4330,4
1444,3833,4
1843,9,4
2807,8936,2
3,2852,5
5821,330,4
8865,191,5
7100,2040,5
5987,56,5
4822,12,5
5596,13,2
1953,857,2
915,3866,2
4592,1505,4
1419,3033,4
1082,4246,4
5638,20,5
1549,290,4
1742,504,4
5595,182,5
1429,1989,4
582,4551,4
1426,1313,4
1433,1212,5
2852,5102,4
581,9235,4
5234,1340,4
7888,297,5
3509,6964,4
2451,176,4
1795,2200,5
2786,479,4
487,3616,3
3347,473,4
521,7090,4
608,2088,5
3809,39,4
5393,31,4
1426,6708,3
4248,285,4
6577,226,2
1124,5110,5
4822,96,1
148,306,4
7183,486,5
8041,4699,2
5508,18,5
3548,3914,5
10,250,3
2905,456,5
2518,52,2
2992,2270,2
5231,110,4
161,569,4
1402,3868,1
2809,1595,1
1930,970,5
189,8605,4
3320,2393,5
5898,91,3
164,5460,1
74,832,2
11,2416,4
3001,1937,3
2187,288,5
2786,3044,3
7585,47,4
3,233,5
1417,406,2
8035,5533,3
1617,52,3
238,24,4
189,242,5
2358,2270,3
6,904,1
8997,80,4
2345,796,3
42,397,4
7050,315,4
1909,4970,4
2936,422,2
1884,783,3
2555,1718,2
1420,3824,4
493,2854,5
538,3452,5
5686,392,4
166,5850,3
487,7187,5
4267,464,3
100,2344,5
9007,68,4
8571,328,4
2778,30,4
5282,107,4
196,647,4
5449,4,1
7467,43,4
8648,148,1
549,1878,5
57,9372,5
1646,55,5
6,272,4
5319,868,3
22,431,4
8391,106,2
6853,1670,3
487,593,2
4237,558,5
4051,43,2
2904,324,4
1633,10,4
77,535,5
1936,2706,3
2861,5032,4
9798,218,4
2409,2529,5
4266,836,4
397,2441,1
19,937,3
1675,2674,5
3546,42,4
554,337,4
35,8949,4
2637,628,2
295,2659,5
8272,9,5
5282,123,1
6543,5498,5
8903,5,4
10,8587,4
1827,196,4
4883,13,5
9664,1647,3
3016,111,4
1645,6050,5
4531,212,5
2350,163,5
8464,286,1
1562,75,5
1426,858,3
505,8836,5
4453,26,4
97,9434,4
1900,7283,1
16,5140,2
7952,36,4
2852,1106,2
575,6692,3
7812,363,5
1082,2856,4
7788,2513,3
78,2415,3
2805,126,4
236,141,5
82,2579,4
2415,9719,4
9560,9,2
5295,77,4
577,3725,3
2904,959,2
166,2933,5
1320,4,4
9003,614,2
8638,162,3
10,3246,3
189,137,2
4886,1850,5
607,246,4
5641,3027,4
8431,1138,4
1922,1086,5
23,412,5
2789,1992,2
8494,20,4
8183,620,2
1676,67,4
19,2662,4
3816,238,3
408,1114,4
34,1163,3
194,2854,4
7594,71,5
8597,3958,4
2807,3530,5
2165,1685,5
5641,306,4
148,520,5
35,3072,4
5580,107,4
2384,1917,4
1121,110,4
2322,4443,4
5526,987,5
3129,2907,5
2936,185,1
1092,1622,5
1923,7414,4
1408,4276,3
2982,1473,1
1413,2709,2
629,2136,2
365,6197,2
2345,2118,4
97,4089,5
2939,1654,5
487,4398,3
2805,74,2
7318,786,2
72,9444,4
1936,1520,4
1330,557,4
1950,1627,3
6604,749,4
6378,12,5
9197,50,3
205,984,2
4548,2682,4
8042,911,5
2805,1179,1
3843,661,5
1294,134,5
2787,778,3
8024,111,1
41,6015,1
5282,929,3
5319,88,4
641,238,3
3124,2739,5
1909,9029,2
9632,2280,4
148,385,4
4548,1539,2
2798,59,4
5514,1890,1
4266,1816,5
303,44,4
9385,207,1
10,1524,4
8869,1228,1
2805,113,4
2270,2239,5
3361,6512,5
581,9470,4
10,75,4
6853,61,2
6656,845,5
9113,824,5
1413,6150,3
5235,173,4
1785,7953,4
3378,311,1
1113,1756,1
2310,157,4
1816,356,3
5641,3116,4
3146,5053,5
2904,445,4
2358,1027,3
2978,57,1
15,8903,3
480,22,4
23,1351,4
4505,2780,3
1402,4984,5
19,3590,2
5724,640,5
3,129,3
549,161,5
8452,3168,1
537,2056,3
749,5226,2
6067,497,4
1900,1646,3
114,5042,3
1444,198,5
1782,579,4
2164,56,5
541,2784,4
3548,4712,5
7545,142,5
15,2893,4
2200,514,3
2807,8740,3
170,5790,4
16,5157,4
41,687,4
5277,150,4
240,737,1
9589,201,3
549,3090,5
9163,284,4
491,8030,4
1310,17,3
2351,5221,4
587,142,3
4327,762,4
4283,31,5
10,1723,3
6664,1067,4
1419,1556,5
134,1538,4
148,112,2
82,3504,4
1911,1004,4
2939,1162,2
3919,2435,5
2595,150,5
1932,4269,4
2807,173,5
2492,74,3
8532,5245,3
2880,348,4
589,2003,5
8797,9,3
6987,1655,2
2786,1851,3
6702,1224,1
7545,199,2
913,2983,5
238,2633,4
19,1264,4
1463,496,4
1449,3572,2
1456,861,5
2341,7292,3
122,738,2
10,18,5
4327,1395,4
564,1753,4
8703,3546,5
9650,1736,5
2331,1181,2
9386,2080,1
390,552,4
581,2781,4
46,1923,2
97,2807,4
641,1919,4
740,640,4
2,1,5
469,2729,3
791,351,4
9744,1484,4
3291,3560,5
581,343,2
980,784,5
365,495,3
2351,4707,5
6161,78,2
9744,531,5
2595,3081,3
201,1908,5
3304,59,5
1449,5884,3
2270,4308,4
7952,1334,2
41,1213,5
4359,4164,4
7412,30,5
2268,3286,5
3507,419,5
97,8312,4
23,29,3
1888,1454,3
2939,3552,3
412,227,1
2033,1203,4
178,3299,5
781,730,4
5265,8168,3
2939,1486,4
2805,857,2
2360,2706,3
4266,1893,4
2358,1847,3
5833,998,5
1587,298,4
230,217,5
107,802,4
5703,1758,4
3077,265,5
4570,272,4
6047,1118,5
5583,7,5
164,1201,2
166,3310,4
612,5795,5
369,1337,5
505,7103,5
8643,39,4
7829,696,4
2286,4978,4
7562,2184,5
2801,1961,4
6162,3157,3
5561,512,2
9377,732,2
2262,1760,4
48,2103,5
42,726,4
7263,4771,2
170,9295,4
2791,8985,3
1444,581,2
947,192,4
401,1510,3
1121,3041,5
15,3812,2
1950,1718,5
3016,2149,4
2807,2998,4
5282,173,5
7288,6,5
1425,462,3
8982,6359,3
577,6221,3
365,5748,4
365,8173,5
22,225,4
8041,1256,4
9385,657,3
3025,87,1
365,2399,4
189,5493,3
5235,1072,1
2600,9311,2
1827,11,4
148,2095,4
579,2454,4
607,1235,4
170,2254,4
397,3139,3
3150,7800,2
8093,331,2
1114,54,2
1203,1803,5
